iter	Logloss
524	0.03839321203
525	0.03826937756
526	0.03813894262
527	0.03800141024
528	0.03787013716
529	0.03775391066
530	0.0376218996
531	0.03749531594
532	0.03735482157
533	0.03718297146
534	0.037040569
535	0.03693623851
536	0.03679208426
537	0.03666768902
538	0.03653473488
539	0.03643735841
540	0.0363505454
541	0.03624533542
542	0.03611249628
543	0.0359881564
544	0.03588768848
545	0.03579250168
546	0.03567721169
547	0.03556371501
548	0.03543254977
549	0.03536118213
550	0.03524194642
551	0.03514002464
552	0.03504948832
553	0.03496789895
554	0.03487004942
555	0.0347689963
556	0.03464054354
557	0.03452804993
558	0.03447887274
559	0.03435804764
560	0.03422479412
561	0.03411820984
562	0.03404264151
563	0.03393208749
564	0.03386871046
565	0.03380687977
566	0.03372672702
567	0.03366273728
568	0.03354986048
569	0.03346241058
570	0.03339372732
571	0.03330103183
572	0.03315924196
573	0.03310004687
574	0.03300750924
575	0.03290725083
576	0.03281946221
577	0.03270841452
578	0.03262352074
579	0.03254677977
580	0.03250431217
581	0.03243992303
582	0.03233047014
583	0.03224947333
584	0.03215339152
585	0.03205428636
586	0.0319844603
587	0.03187153247
588	0.03175581471
589	0.03168713296
590	0.03156511598
591	0.0314650121
592	0.03134415575
593	0.03127563815
594	0.03119348655
595	0.03108821603
596	0.03101044129
597	0.03092272444
598	0.03078415763
599	0.03068618086
600	0.03061042603
601	0.03053930642
602	0.03044130529
603	0.03037028653
604	0.03033541976
605	0.03025937538
606	0.03016102975
607	0.03007938976
608	0.02999305014
609	0.02990363632
610	0.02979945319
611	0.02970990663
612	0.02961197052
613	0.02952740237
614	0.02944024758
615	0.02935085162
616	0.02922874699
617	0.02917508516
618	0.02908936163
619	0.02898222491
620	0.02889219508
621	0.02879774877
622	0.02869872312
623	0.02861822799
624	0.02851237971
625	0.02842922543
626	0.02839133519
627	0.02830978691
628	0.02822041017
629	0.02814030127
630	0.02805393985
631	0.02797348826
632	0.02793590134
633	0.02785249498
634	0.02774756218
635	0.02767780526
636	0.0275829695
637	0.02749989437
638	0.02739693388
639	0.02736744968
640	0.02726703992
641	0.02717938282
642	0.02708478555
643	0.02703845023
644	0.02693920048
645	0.02684436465
646	0.02676610949
647	0.02667099701
648	0.02658559906
649	0.02656030888
650	0.02649955617
651	0.02642298799
652	0.02635626554
653	0.02626785969
654	0.02620167079
655	0.02611185874
656	0.02603533178
657	0.02595023811
658	0.02587761193
659	0.02579708977
660	0.02571301518
661	0.02569324282
662	0.02562363343
663	0.02554619801
664	0.0254575217
665	0.02537199929
666	0.02535247152
667	0.02526069498
668	0.02517693433
669	0.0251028402
670	0.02501000903
671	0.02498900424
672	0.02490996777
673	0.02484227395
674	0.02481209525
675	0.02472882729
676	0.02465160156
677	0.02454045126
678	0.02446424177
679	0.0243888143
680	0.0243244078
681	0.02424561748
682	0.02415934295
683	0.02406518544
684	0.02400226411
685	0.02389797287
686	0.02382967217
687	0.02375370133
688	0.02373408315
689	0.0236543193
690	0.02357875227
691	0.02351057521
692	0.02349000788
693	0.02339923749
694	0.02331147492
695	0.02325063697
696	0.02318963657
697	0.02313596306
698	0.0230604838
699	0.02297844534
700	0.0229513853
701	0.02286566234
702	0.02281813942
703	0.02276028018
704	0.02272434775
705	0.02266142307
706	0.02261116845
707	0.02252407303
708	0.02245440387
709	0.0223919024
710	0.02235977131
711	0.02227819387
712	0.02223706888
713	0.02220272287
714	0.02216609211
715	0.02210258488
716	0.02201128874
717	0.02193649641
718	0.021900926
719	0.02187500063
720	0.02184862724
721	0.02178541178
722	0.02174958705
723	0.02170590673
724	0.02163723508
725	0.02156452265
726	0.02148445035
727	0.02140568481
728	0.02132741294
729	0.02126157633
730	0.02120954968
731	0.02114125144
732	0.0210683404
733	0.02099845335
734	0.02093112414
735	0.02085882143
736	0.02078529323
737	0.02071619672
738	0.02065065727
739	0.02059441411
740	0.02052705835
741	0.0204760411
742	0.02040934358
743	0.02035967643
744	0.02030460091
745	0.02023465918
746	0.02017498864
747	0.02014212791
748	0.02007412281
749	0.02003790507
750	0.01997019006
751	0.01990978485
752	0.01986016729
753	0.01980356112
754	0.01976907748
755	0.01971647232
756	0.01966737465
757	0.01962345821
758	0.01960373525
759	0.01954336465
760	0.0194728991
761	0.01944036077
762	0.01937684094
763	0.01932896111
764	0.0192640967
765	0.01920816539
766	0.01916196838
767	0.01910476974
768	0.01909146066
769	0.01903077159
770	0.01899286678
771	0.0189394879
772	0.01888509833
773	0.0188188093
774	0.01875631865
775	0.01870818226
776	0.01865210497
777	0.01859047814
778	0.01856407016
779	0.01850405365
780	0.0184496384
781	0.01839803413
782	0.01833817937
783	0.01829199434
784	0.01823443991
785	0.01819562961
786	0.0181445915
787	0.0180842306
788	0.01804216325
789	0.01799260828
790	0.01794322826
791	0.0178945671
792	0.01783594318
793	0.01779056258
794	0.01774520932
795	0.01768309702
796	0.01763183858
797	0.01757041523
798	0.01751773049
799	0.01746786033
800	0.01742097995
801	0.01737478721
802	0.01732482981
803	0.01727424233
804	0.01725209835
805	0.01719622387
806	0.01718138262
807	0.01712783865
808	0.01708573086
809	0.01703450906
810	0.01699040181
811	0.01692858977
812	0.01687511438
813	0.01682789167
814	0.01678262417
815	0.01673703831
816	0.01668092338
817	0.01662926693
818	0.01659601292
819	0.01654915071
820	0.01650379902
821	0.01645823789
822	0.01642963635
823	0.01638079354
824	0.01632645665
825	0.01626931841
826	0.01622774565
827	0.01618226368
828	0.01613578997
829	0.01608789304
830	0.01604713392
831	0.01599664069
832	0.01595701866
833	0.01593025208
834	0.01589043049
835	0.0158675718
836	0.01581651002
837	0.01576038902
838	0.0157376458
839	0.01573034099
840	0.01568256132
841	0.01563425574
842	0.01559239917
843	0.015563936
844	0.01551534869
845	0.01547230258
846	0.01543173227
847	0.01542353205
848	0.01539301277
849	0.01534455418
850	0.01530297098
851	0.01525756622
852	0.01523335153
853	0.01518091771
854	0.01513616712
855	0.01508565233
856	0.01504795537
857	0.01501124007
858	0.01495503942
859	0.01494721755
860	0.01490295215
861	0.0148949189
862	0.01484044696
863	0.01480420483
864	0.01476931235
865	0.01472157011
866	0.01468706867
867	0.01465095777
868	0.01461156746
869	0.01457324348
870	0.01452985414
871	0.01448564194
872	0.01444998079
873	0.01441722083
874	0.01437249288
875	0.01435267361
876	0.01433355616
877	0.01429575806
878	0.0142511892
879	0.01420445288
880	0.01416045204
881	0.01412481586
882	0.01408311129
883	0.01403884892
884	0.01399877844
885	0.0139593986
886	0.01392547776
887	0.01391767114
888	0.01388363266
889	0.01384377547
890	0.01381528006
891	0.01379684207
892	0.01375783994
893	0.01371417142
894	0.0137008219
895	0.01366704338
896	0.0136217979
897	0.01358360012
898	0.01354531362
899	0.01353932945
900	0.01351307746
901	0.01349008941
902	0.01345124724
903	0.01341638336
904	0.0133804492
905	0.01335235294
906	0.01331566785
907	0.01328309382
908	0.01324170154
909	0.01320931541
910	0.01319280238
911	0.01315703515
912	0.01312089367
913	0.01308856619
914	0.01306150191
915	0.01302563308
916	0.01299038145
917	0.01295097149
918	0.01291672625
919	0.01289136151
920	0.01288650591
921	0.01284722837
922	0.01281437118
923	0.01278998243
924	0.01275250132
925	0.01271881306
926	0.01269047941
927	0.01266506132
928	0.01262513777
929	0.01259147454
930	0.0125577589
931	0.01252108825
932	0.01248376195
933	0.01245373436
934	0.01241743063
935	0.01238305064
936	0.01234960747
937	0.01231782487
938	0.01228649101
939	0.01225927512
940	0.01224056259
941	0.01220363363
942	0.01218090517
943	0.01215129868
944	0.01212966295
945	0.01209774934
946	0.01206093345
947	0.01203365259
948	0.012002381
949	0.01196355674
950	0.01193563074
951	0.01190449158
952	0.0118999615
953	0.01186818481
954	0.01183847413
955	0.01181267097
956	0.01177992821
957	0.01175716617
958	0.01172635066
959	0.0116933296
960	0.01166620173
961	0.0116274371
962	0.01161289
963	0.01158819865
964	0.01155823686
965	0.01153240232
966	0.01150444024
967	0.0114714106
968	0.01146360768
969	0.01143386369
970	0.01141403683
971	0.01138210472
972	0.01135068877
973	0.01132507779
974	0.01129562018
975	0.01126793301
976	0.01123744186
977	0.01120661001
978	0.0111845065
979	0.01115338182
980	0.01112406758
981	0.01112001604
982	0.01109237249
983	0.01106498377
984	0.0110517165
985	0.01102369192
986	0.01100282639
987	0.01098986623
988	0.01096017832
989	0.01093213113
990	0.01091738974
991	0.01088986512
992	0.01085944328
993	0.01082612006
994	0.01081163746
995	0.01078119965
996	0.01075359492
997	0.01072833099
998	0.01069741637
999	0.01067472805
